name,start,stop
i,14623.648483552088,14623.686088803404
a,14623.774,14623.896
b,14623.964,14624.053
c,14624.09,14624.198999999999
d,14624.28,14624.388
a,14624.515,14624.632
b,14624.708,14624.757
c,14624.836000000001,14624.942
z,14625.115,14625.155
z,14635.548,14635.598999999998
z,14636.143999999998,14636.181999999999
z,14637.979,14638.008999999998
z,14642.403999999999,14642.457
z,14642.576000000001,14642.628999999999
z,14644.848,14644.921
z,14646.698999999999,14646.73
z,14646.878999999999,14646.944
z,14651.476999999999,14651.523000000001
z,14663.06,14663.104
z,14665.891000000001,14665.927
z,14666.389,14666.438999999998
z,14667.153999999999,14667.201000000001
z,14680.668,14680.803999999998
z,14681.583,14681.656
z,14682.401000000002,14682.441
z,14708.116000000002,14708.171
z,14713.396999999999,14713.437
z,14713.722,14713.778
z,14725.153999999999,14725.193000000001
z,14729.913999999999,14729.961000000001
z,14737.329,14737.528
z,14737.627,14737.76
z,14737.835,14737.954
z,14738.185,14738.225
z,14750.983,14751.02
z,14772.952,14773.003
z,14777.056999999999,14777.101999999999
z,14779.434,14779.502
z,14783.567,14783.615
z,14795.743,14795.82
z,14795.957,14796.035
z,14802.328000000001,14802.358999999999
z,14805.712,14805.753999999999
z,14806.625,14806.662
z,14807.283000000001,14807.343
z,14808.392,14808.428999999998
z,14810.26,14810.306999999999
z,14829.151000000002,14829.197
z,14829.521999999999,14829.57
z,14840.556,14840.588
z,14840.954,14841.007
z,14845.995,14846.03
z,14850.943000000001,14851.008
z,14851.216999999999,14851.255
z,14851.488000000001,14851.553999999998
z,14875.784,14875.819
z,14882.71,14882.756000000001
z,14892.885,14892.927
z,15189.031,15189.071000000002
z,15192.215,15192.249
z,15206.53,15206.566
z,15206.761,15206.83
z,15209.383999999998,15209.418
z,15230.278,15230.353000000001
z,15231.43,15231.489
z,15232.678999999998,15232.708999999999
z,15238.591,15238.635
z,15238.775,15238.832
z,15242.221000000001,15242.29
z,15242.469,15242.505
z,15254.838,15254.896
z,15255.588,15255.639
z,15256.546,15256.577
z,15257.868999999999,15257.913
z,15258.43,15258.478000000001
z,15283.676000000001,15283.726
z,15284.542,15284.6
z,15306.128999999999,15306.173
z,15306.963,15307.001
z,15308.221000000001,15308.286
z,15318.302,15318.358
z,15318.912,15319.008
z,15319.089,15319.223
z,15319.351,15319.456
z,15325.171,15325.208999999999
z,15332.758,15332.8
z,15332.837,15332.883999999998
z,15342.571000000002,15342.603000000001
z,15370.988000000001,15371.026000000002
z,15380.771999999999,15380.85
z,15382.415,15382.451000000001
z,15383.883999999998,15383.913999999999
z,15384.069,15384.143999999998
z,15384.687,15384.736
z,15384.975,15385.046
z,15385.798999999999,15385.878
z,15386.966,15387.001
z,15395.108,15395.166000000001
z,15396.142,15396.204
z,15401.911,15401.96
z,15402.453000000001,15402.51
i,15427.792121334658,15427.831060502891
i,15427.923140809527,15427.96343220238
i,15428.075569693623,15428.11185043725
a,15428.22,15428.347
b,15428.408000000001,15428.497
c,15428.531,15428.64
z,15429.087,15429.121000000001
i,15429.529250875168,15429.570870568534
i,15429.673,15429.705
i,15429.771296170555,15429.791296170555
a,15429.854,15429.983999999999
b,15430.04,15430.131000000001
c,15430.163999999999,15430.271
d,15430.353000000001,15430.461000000001
i,15430.49688231209,15430.516882312091
a,15430.583,15430.749
b,15430.776000000002,15430.827
c,15430.9,15431.003999999999
z,15479.428999999998,15479.466
z,15499.131000000001,15499.168
i,15801.285988512076,15801.319573704943
i,15801.532114332595,15801.564368672121
i,15801.744786688498,15801.775696972634
i,15801.92936407722,15801.957586906994
i,15802.084496681304,15802.118073704942
i,15802.337304339786,15802.373583770583
i,15802.481720678245,15802.511291939814
a,15802.6,15802.698999999999
b,15802.796999999999,15802.846000000001
c,15802.926000000001,15803.04
d,15803.122,15803.231000000002
i,15803.274104339787,15803.294104339788
a,15803.362,15803.495
b,15803.562,15803.612
c,15803.691,15803.802
d,15803.9,15804.008999999998
i,15804.04875087517,15804.06875087517
a,15804.143,15804.274
b,15804.344,15804.393999999998
c,15804.473,15804.586000000001
z,15804.746000000001,15804.778999999999
i,15805.125398066966,15805.145398066967
i,15805.253744018768,15805.273744018768
i,15805.343296170555,15805.363296170555
a,15805.427,15805.555
b,15805.622,15805.715
c,15805.753999999999,15805.867
z,16685.7,16685.731
z,16701.255,16701.288
z,16703.825,16703.857
z,16705.303,16705.341
z,16709.43,16709.471999999998
z,16778.108,16778.15
z,16778.592,16778.625
z,16784.593,16784.628
z,17266.361,17266.459
z,17288.571,17288.606
z,17295.338,17295.394
z,17295.663,17295.718
z,17296.391,17296.459
z,17300.438000000002,17300.471999999998
z,17303.775,17303.807
z,17313.003,17313.06
z,17315.985,17316.036
z,17316.769,17316.846999999998
z,17317.787,17317.845
z,17318.721,17318.801
z,17319.455,17319.511000000002
z,17320.011000000002,17320.064
z,17320.734,17320.815
z,17322.383,17322.418
z,17338.077,17338.141
z,17348.578999999998,17348.623
z,17362.057,17362.113999999998
z,17363.048,17363.098
z,17363.92,17363.956000000002
z,17367.561999999998,17367.598
z,17382.82,17382.874
z,17385.922,17385.986
z,17391.252,17391.289
z,17433.188000000002,17433.227
z,17450.102,17450.155
z,17450.439,17450.499
z,17451.49,17451.525
z,17459.842,17459.88
z,17465.622,17465.675
z,17472.426,17472.461
z,17474.446,17474.482
z,17476.54,17476.578
z,17487.372,17487.407
z,17488.321,17488.386000000002
z,17488.586,17488.616
z,17488.846999999998,17488.914
z,17490.334,17490.403000000002
z,17491.115,17491.179
z,17492.957,17493.009
z,17493.777,17493.816000000003
z,17498.417,17498.453
z,17498.676,17498.758
z,17499.034,17499.103
z,17501.392,17501.465
z,17501.587,17501.668
z,17502.362,17502.428
z,17507.328,17507.396
z,17518.245,17518.302
z,17518.631999999998,17518.715
z,17522.058999999997,17522.096
z,17523.014,17523.061
z,17524.512,17524.578
z,17534.806,17534.848
z,17535.561,17535.596
z,17535.982,17536.048
z,17536.236,17536.315
z,17564.361,17564.499
z,17564.682,17564.716
z,17564.907,17565.023
z,17565.185,17565.227
z,17566.889,17566.927
z,17567.371,17567.436999999998
z,17568.598,17568.666
z,17569.712,17569.788
z,17569.944,17570.019
z,17570.224,17570.256999999998
z,17577.642,17577.683
z,17577.991,17578.023999999998
z,17578.117,17578.15
z,17589.796000000002,17589.843999999997
z,17592.506999999998,17592.561999999998
z,17618.228,17618.264
z,17622.122,17622.155
z,17639.242,17639.283
z,17647.861,17647.91
z,17713.52,17713.553
z,17721.805,17721.837
z,17724.727,17724.763
z,17729.938000000002,17729.968
z,17731.418999999998,17731.45
z,17732.588,17732.641
z,17733.793999999998,17733.833
z,17764.933,17765.05
z,17765.34,17765.372
z,17767.851000000002,17767.916
z,17768.111,17768.191000000003
z,17768.523,17768.591
z,17768.895,17768.953999999998
z,17769.128,17769.16
z,17774.797,17774.852
z,17776.47,17776.504
z,17800.688000000002,17800.721999999998
z,17800.871,17800.966
z,17801.188000000002,17801.231
z,17801.458,17801.541
z,17801.963,17802.025
z,17828.339,17828.379
z,17829.799,17829.832
z,17832.186999999998,17832.248
z,17832.45,17832.482
z,17849.106,17849.138
z,17858.296000000002,17858.33
z,17859.3,17859.355
z,17860.539,17860.596
z,17874.363,17874.412
z,17875.032,17875.099
z,17875.509,17875.557
z,17880.953999999998,17881.021
z,17881.403000000002,17881.478
z,17920.868000000002,17920.9
z,17923.755,17923.801
z,17947.497,17947.533
z,17962.546000000002,17962.581000000002
z,17970.378,17970.427
z,17970.623,17970.667
z,17977.599,17977.646
z,17990.53,17990.58
z,18039.052,18039.096999999998
z,18039.564,18039.637
z,18040.961,18041.0
z,18053.19,18053.224
z,18054.436999999998,18054.509
z,18057.861,18058.006
z,18058.43,18058.464
z,18062.398,18062.431
z,18089.612,18089.65
z,18094.957,18095.016
z,18100.234,18100.271
z,18102.082,18102.122
z,18111.542,18111.596999999998
z,18157.558999999997,18157.59
z,18159.172,18159.215
z,18160.115,18160.178
z,18168.858,18168.927
z,18170.223,18170.281000000003
z,18170.565,18170.635
z,18171.863,18171.894
z,18190.837,18190.893
z,18191.073,18191.104
z,18207.953999999998,18207.997
z,18208.598,18208.656000000003
z,18208.823,18208.88
z,18209.113,18209.166
z,18227.041,18227.09
z,18228.452,18228.53
z,18228.756,18228.833
z,18229.06,18229.122
z,18229.683999999997,18229.733
z,18236.248,18236.283
z,18236.946,18236.988
z,18267.342,18267.4
z,18267.567,18267.617
z,18267.915,18267.967
z,18268.125,18268.183
z,18296.089,18296.131999999998
z,18297.793999999998,18297.843
z,18308.793,18308.841
z,18318.231,18318.265
z,18319.08,18319.126
z,18334.741,18334.773
z,18335.159,18335.199
z,18342.016,18342.071
z,18344.65,18344.705
z,18345.709,18345.784
z,18346.029,18346.076
z,18358.468999999997,18358.543
z,18369.657,18369.891
z,18369.968999999997,18370.103
z,18370.288,18370.33
z,18373.643,18373.846
z,18374.023999999998,18374.145
z,18394.946,18395.019
z,18400.884,18400.932
z,18401.708,18401.764
z,18437.01,18437.043
z,18444.523,18444.577
z,18454.677,18454.733
z,18458.974,18459.025
z,18482.431,18482.473
z,18492.89,18492.921000000002
z,18501.543,18501.596
z,18517.168999999998,18517.201
z,18555.86,18555.898
z,18561.35,18561.38
z,18568.414,18568.495
z,18583.846,18583.878
z,18588.476000000002,18588.551
z,18588.736,18588.795
z,18589.078999999998,18589.136000000002
z,18595.598,18595.634
z,18596.336,18596.396
z,18605.058,18605.096999999998
z,18605.549,18605.596999999998
z,18611.682,18611.75
z,18685.698,18685.732
z,18686.673,18686.747
z,18689.181,18689.214
z,18700.763,18700.798
z,18701.091,18701.125
z,18704.468,18704.502
z,18707.167,18707.213
z,18807.976000000002,18808.027
z,18808.303,18808.36
z,18810.55,18810.592
z,18810.931,18810.981
z,18869.295,18869.352
z,18870.152,18870.217
z,18870.317,18870.395
z,18870.721999999998,18870.775
z,18873.755,18873.808999999997
z,18912.054,18912.096999999998
z,18913.878,18913.95
z,18915.769,18915.802
z,18916.201,18916.267
z,18959.788,18959.824
z,18959.978,18960.046000000002
i,18960.094125638232,18960.11700010904
i,18960.177104339782,18960.210707038274
i,18960.291,18960.3310164475
i,18960.40276597363,18960.436340371605
i,18960.543,18960.574
i,18960.66564518593,18960.68564518593
a,18960.787,18960.92
b,18960.973,18961.069
c,18961.103,18961.218
d,18961.293,18961.398
i,18961.42726597363,18961.458163639298
a,18961.523,18961.643
b,18961.714,18961.802
c,18961.839,18961.945
d,18962.036,18962.144
i,18962.184277935685,18962.204277935685
a,18962.256999999998,18962.398999999998
b,18962.461,18962.511000000002
c,18962.587,18962.695
z,18974.328,18974.375
z,18974.933,18974.966
z,18975.381999999998,18975.418999999998
z,18984.861,18984.923
z,18985.512,18985.549
z,19043.971,19044.008
z,19046.578,19046.633
z,19046.887,19046.949
z,19047.445,19047.498
z,19053.82,19053.853
z,19054.078999999998,19054.143
z,19055.457,19055.509
z,19056.064,19056.098
z,19062.608,19062.654
z,19063.756,19063.798
z,19122.006,19122.058
z,19157.571,19157.638
z,19177.596,19177.629
z,19207.683999999997,19207.748
z,19207.918,19207.961
z,19208.305,19208.37
z,19208.498,19208.558
z,19209.313000000002,19209.369
z,19213.01,19213.065
z,19223.421000000002,19223.492
z,19235.016,19235.078999999998
z,19235.572,19235.608
z,19249.046000000002,19249.103
z,19271.821,19271.858
z,19272.727,19272.767
z,19273.261000000002,19273.31
z,19284.093,19284.156000000003
z,19284.756,19284.816000000003
z,19285.409,19285.451
z,19315.385,19315.561
z,19315.67,19315.811
z,19316.406000000003,19316.436999999998
z,19321.825,19321.868000000002
z,19324.107,19324.191000000003
z,19324.509,19324.558
z,19325.164,19325.208
z,19336.869,19336.921000000002
z,19362.066000000003,19362.112
z,19409.296000000002,19409.453999999998
z,19445.884,19445.918
z,19447.598,19447.639
z,19606.682,19606.721
z,19607.189,19607.237
z,19612.263,19612.295
z,19614.957,19615.013
z,19615.381,19615.45
z,19615.727,19615.763
z,19627.178,19627.228
z,19637.525,19637.558
z,19645.263,19645.301
z,19755.683,19755.717
z,19759.136000000002,19759.176
z,19764.759,19764.793
z,19765.463,19765.505
z,19786.275,19786.349
z,19834.824,19835.026
z,19835.186,19835.241
z,19839.609,19839.645
z,19843.051,19843.141
z,19846.65,19846.696
z,19847.235,19847.267
z,19853.336,19853.406000000003
z,19863.608,19863.652
z,19869.38,19869.438000000002
z,19869.545,19869.593999999997
z,19870.12,19870.164
z,20051.979,20052.011000000002
z,20052.734,20052.77
z,20052.942,20052.996
z,20060.76,20060.834
z,20102.49,20102.522
z,20105.125,20105.176
z,20109.804,20109.846
z,20113.265,20113.296000000002
z,20128.683999999997,20128.773
z,20129.099,20129.156000000003
z,20130.112,20130.148999999998
z,20135.966,20136.02
z,20136.21,20136.245
z,20152.863999999998,20152.896
z,20154.696,20154.732
z,20155.126,20155.167
z,20169.485,20169.52
z,20172.636000000002,20172.674
z,20178.192,20178.247
z,20182.023,20182.065
z,20182.297,20182.372
z,20204.998,20205.03
z,20248.68,20248.75
z,20258.018,20258.058
z,20264.986,20265.073
z,20292.326,20292.361
z,20307.326,20307.359
i,20574.66919237773,20574.710803901864
i,20574.82566407722,20574.8565636393
i,20574.98078800132,20575.011696972633
i,20575.111821334656,20575.144068672118
i,20575.2428565644,20575.2628565644
a,20575.327,20575.422
b,20575.525,20575.613999999998
c,20575.654,20575.764
z,20575.892,20575.929
i,20576.000367213626,20576.020367213627
a,20576.107,20576.24
b,20576.305,20576.396
c,20576.433,20576.543
d,20576.634,20576.741
i,20576.780735776705,20576.800735776706
a,20576.878,20577.011000000002
b,20577.076,20577.128
c,20577.206000000002,20577.315
d,20577.418,20577.525
i,20577.562059044394,20577.582059044395
a,20577.662,20577.795
b,20577.863,20577.914
c,20577.993000000002,20578.103
i,20578.504337673116,20578.524337673116
i,20578.648742122354,20578.668742122354
i,20578.747634536707,20578.767634536707
a,20578.828999999998,20578.959
b,20579.027,20579.078
c,20579.156000000003,20579.267
c,20579.365,20579.473
i,20579.509619438246,20579.529619438246
a,20579.609,20579.711
b,20579.811,20579.861
z,20625.148,20625.183999999997
z,20653.02,20653.073
z,20653.792,20653.853
z,20677.608,20677.668999999998
z,20677.898,20677.931
z,20694.34,20694.372
z,20695.752,20695.872
z,20696.283,20696.348
z,20696.749,20696.838
z,20698.953999999998,20698.988
z,20714.077,20714.135
z,20714.269,20714.302
z,20920.718,20920.76
z,20926.931,20926.971
z,20927.566000000003,20927.611
z,20930.077,20930.128
z,20930.262,20930.327
z,20941.287,20941.354
z,20941.556,20941.595
z,20946.859,20946.896
z,20959.561999999998,20959.623
z,20960.212,20960.255
z,20962.71,20962.754
z,20974.076,20974.142000000003
z,20984.714,20984.767999999996
z,20999.621,20999.652000000002
z,21005.82,21005.852000000003
z,21012.712000000003,21012.746
z,21013.623,21013.661
z,21014.141,21014.217
z,21014.904,21014.96
z,21028.678,21028.716
z,21034.231,21034.27
z,21034.397,21034.443
z,21054.111,21054.183999999997
z,21058.123,21058.159
z,21082.045,21082.093999999997
z,21100.006,21100.055
z,21105.707000000002,21105.738999999998
z,21106.078999999998,21106.11
z,21133.877,21133.955
z,21134.071,21134.151
z,21140.284,21140.319
z,21141.455,21141.52
z,21141.784,21141.822
z,21232.717999999997,21232.752999999997
z,21262.767000000003,21262.801
z,21316.245,21316.284
z,21381.127,21381.162999999997
z,21387.398999999998,21387.472
z,21388.542,21388.583
z,21389.998,21390.032000000003
z,21396.4,21396.437
z,21397.266,21397.306
z,21397.486,21397.521
z,21401.737,21401.769
z,21408.141,21408.185
z,21412.222999999998,21412.256
z,21419.65,21419.697
z,21420.229,21420.301
i,21982.97576962079,21982.99576962079
i,21983.244652115165,21983.270210174684
i,21983.411808716188,21983.441625257026
i,21983.581645185932,21983.60587180853
i,21983.759511269014,21983.790430305966
i,21983.893231327467,21983.924130305964
a,21984.063,21984.142000000003
b,21984.246,21984.29
c,21984.377,21984.49
d,21984.577,21984.685
i,21984.72295659153,21984.74295659153
a,21984.822,21984.921000000002
b,21985.017999999996,21985.069
c,21985.15,21985.262000000002
z,21985.381336696555,21985.40862673073
i,21985.485722521345,21985.505722521346
a,21985.577,21985.689
b,21985.778,21985.868
i,21986.36252546875,21986.392325257024
i,21986.50489452101,21986.535957853506
i,21986.594084030057,21986.62515785351
a,21986.678,21986.787
b,21986.874,21986.924
c,21987.004,21987.111
z,22724.044977996895,22724.07858971314
i,22724.4493773984,22724.479191923692
i,22724.5664247319,22724.610150484998
i,22724.7075247319,22724.747452695552
i,22724.84861736339,22724.878425257026
i,22724.977053469087,22725.016986028884
i,22725.162,22725.193
a,22725.289,22725.417
b,22725.485,22725.536
c,22725.613999999998,22725.73
d,22725.821,22725.927000000003
i,22726.154435222856,22726.195651958704
i,22726.256286240612,22726.276286240613
a,22726.332000000002,22726.465
b,22726.529,22726.58
c,22726.658,22726.772
d,22726.859,22726.964
i,22727.002829153007,22727.022829153007
a,22727.1,22727.222999999998
b,22727.301,22727.354
c,22727.43,22727.546000000002
z,22727.695,22727.726000000002
i,22727.855435222857,22727.89412009907
i,22727.95728624061,22727.97728624061
a,22728.035,22728.164
b,22728.232999999997,22728.327
C,22728.368185467072,22728.388185467073
z,22735.886000000002,22735.921000000002
z,22758.654,22758.696
z,22780.551,22780.585
z,22792.946,22792.987999999998
z,22800.802000000003,22800.852000000003
z,22801.574,22801.615
z,22802.107999999997,22802.177000000003
z,22802.291,22802.351000000002
z,22802.428,22802.5
z,22802.749,22802.782000000003
z,22805.308999999997,22805.38
z,22807.418999999998,22807.472
z,22816.103,22816.182
z,22819.437,22819.495
z,22828.116,22828.185
z,22828.866,22828.907000000003
z,22831.999,22832.066000000003
z,22846.869,22846.923
z,22849.412,22849.466
z,22849.652000000002,22849.713
z,22862.112999999998,22862.183999999997
z,22866.47,22866.52
z,22871.943,22872.02
z,22876.385,22876.443
z,22876.624,22876.699
z,22876.91,22876.952
z,22877.182,22877.231
z,22880.903,22880.936
z,22881.457000000002,22881.497000000003
z,22889.826,22889.859
z,22890.506,22890.562
z,22890.889,22890.945
z,22946.347999999998,22946.384
z,23091.533,23091.577999999998
z,23117.962000000003,23117.994
z,23120.572,23120.612
z,23120.727000000003,23120.795
z,23124.043999999998,23124.109
z,23124.751,23124.787999999997
z,23137.47,23137.502
z,23147.681,23147.741
z,23149.998,23150.065
z,23151.085,23151.12
z,23154.096,23154.131
z,23154.673,23154.703999999998
z,23154.949,23155.007
z,23159.453999999998,23159.551
z,23159.787,23159.818
z,23160.022,23160.111
z,23160.382,23160.441000000003
z,23161.385,23161.452999999998
z,23162.145,23162.188
z,23164.359,23164.402000000002
z,23167.833,23167.89
z,23168.091,23168.162999999997
z,23169.976000000002,23170.026
z,23172.582000000002,23172.744
z,23173.28,23173.343999999997
z,23174.558999999997,23174.642999999996
z,23174.81,23174.86
z,23175.744,23175.819
z,23176.022999999997,23176.064
z,23181.678,23181.717999999997
z,23322.104,23322.178
z,23328.911,23328.953999999998
z,23360.362999999998,23360.395
z,23361.177000000003,23361.263
z,23362.963,23363.017999999996
z,23363.533,23363.578999999998
z,23370.328999999998,23370.362999999998
z,23388.583,23388.668999999998
z,23388.986,23389.072999999997
z,23390.067000000003,23390.106
z,23395.732999999997,23395.773999999998
z,23399.642999999996,23399.69
z,23401.812,23401.857999999997
z,23402.231,23402.298
z,23422.477000000003,23422.523999999998
z,23424.755,23424.822
z,23424.936,23425.046000000002
z,23425.332000000002,23425.373
z,23425.617000000002,23425.664
z,23461.662999999997,23461.702
z,23462.563,23462.603
z,23483.796000000002,23483.831000000002
z,23484.86,23484.901
z,23498.745,23498.78
z,23501.522999999997,23501.561
z,23512.129,23512.2
z,23512.542999999998,23512.582000000002
z,23512.962000000003,23512.993
z,23530.42,23530.453999999998
z,23531.584,23531.664
z,23532.085,23532.129
z,23535.033,23535.075
z,23553.208,23553.271
z,23553.487999999998,23553.525
z,23560.229,23560.292
z,23570.022999999997,23570.074
z,23572.356,23572.424
z,23577.47,23577.52
z,23584.351000000002,23584.395
z,23587.334,23587.373
z,23588.694,23588.746
z,23601.73,23601.804
z,23603.031000000003,23603.065
z,23603.727000000003,23603.81
z,23604.176,23604.237999999998
z,23605.232999999997,23605.296000000002
z,23605.951,23605.992000000002
z,23612.167999999998,23612.235
z,23612.414,23612.47
z,23612.986,23613.064
z,23614.235,23614.271
z,23614.791,23614.841
z,23615.901,23615.97
z,23616.697,23616.742000000002
z,23618.997000000003,23619.05
z,23619.212000000003,23619.261000000002
z,23619.988999999998,23620.031000000003
z,23621.357999999997,23621.392000000003
z,23622.757,23622.801
z,23622.904,23622.951
z,23623.577,23623.654
z,23626.741,23626.8
z,23630.653,23630.729
z,23630.903,23630.947
z,23631.387000000002,23631.44
z,23633.142999999996,23633.19
z,23650.232000000004,23650.272
z,23659.179,23659.232999999997
z,23665.085,23665.119
z,23675.286,23675.353
z,23676.708,23676.786
z,23677.147,23677.228
z,23677.52,23677.568
z,23685.228,23685.259
z,23685.939,23685.995
z,23688.105,23688.147
z,23689.165,23689.196
z,23690.222999999998,23690.266
z,23746.933999999997,23746.986
z,23753.799,23753.828999999998
z,23755.564,23755.638
z,23757.484,23757.54
z,23757.716,23757.797000000002
z,23766.392000000003,23766.428
z,23769.074,23769.111
z,23770.661,23770.705
z,23771.365,23771.412999999997
z,23771.792,23771.843999999997
z,23772.092999999997,23772.127999999997
z,23773.765,23773.821
z,23773.957000000002,23774.042999999998
z,23774.248,23774.29
z,23789.259,23789.337000000003
z,23789.71,23789.78
z,23806.837000000003,23806.908
z,23807.04,23807.118
z,23810.153,23810.207000000002
z,23827.331000000002,23827.392999999996
z,23827.574,23827.607999999997
i,23829.874297293376,23829.92308087093
i,23830.025517363392,23830.067984555182
i,23830.153948136092,23830.193886028883
i,23830.402070379976,23830.437
i,23830.57957557461,23830.59957557461
i,23830.67831810024,23830.69831810024
a,23830.763,23830.873
b,23830.951,23830.999
c,23831.076,23831.182999999997
z,23836.158,23836.194
z,23836.918999999998,23836.955
z,23837.175,23837.212000000003
z,23837.512000000002,23837.575
z,23838.597,23838.657000000003
z,23860.351000000002,23860.385
z,23949.636000000002,23949.682
z,23984.562,23984.601000000002
z,23993.305,23993.352000000003
z,23994.55,23994.603
z,23994.792,23994.862999999998
z,23995.282000000003,23995.352000000003
z,23995.93,23995.979
z,23996.144,23996.23
z,23996.898999999998,23996.944
z,24001.984,24002.032000000003
z,24003.137000000002,24003.216
z,24009.836,24009.875
z,24024.029,24024.071
z,24103.974,24104.007999999998
z,24232.522,24232.586
z,24239.941000000003,24239.972999999998
z,24244.12,24244.155
z,24244.363999999998,24244.408
z,24244.754,24244.81
z,24247.374,24247.41
z,24321.084,24321.14
z,24321.265,24321.346
z,24322.745,24322.783
z,24436.507,24436.553
z,24485.534,24485.588
z,24485.787999999997,24485.849
z,24495.673,24495.722
z,24495.894,24495.964
z,24625.824,24625.871
i,24879.697618100243,24879.735020835917
i,24879.827315152837,24879.85965711666
i,24879.951965608783,24879.98175859036
i,24880.04874848617,24880.086154169254
i,24880.17337666155,24880.20698971314
i,24880.28914185451,24880.309141854512
i,24880.402381819506,24880.422381819506
a,24880.487,24880.587000000003
b,24880.682999999997,24880.732000000004
c,24880.814,24880.929
d,24881.01,24881.115
i,24881.155297293375,24881.181294134243
a,24881.251,24881.382
b,24881.449,24881.5
c,24881.58,24881.689
i,24882.338751258532,24882.358751258533
i,24882.52540557378,24882.552693397392
i,24882.633584030056,24882.653584030057
a,24882.711,24882.833
b,24882.905,24882.953999999998
c,24883.033,24883.141
z,24985.907000000003,24985.943
z,24988.084,24988.127999999997
z,24991.482999999997,24991.522999999997
z,25016.493,25016.526
z,25031.981,25032.082000000002
z,25048.113999999998,25048.182999999997
z,25048.372000000003,25048.423
z,25048.568,25048.634
z,25049.12,25049.153
z,25055.417,25055.462000000003
z,25055.93,25055.97
z,25071.016,25071.101000000002
z,25077.208,25077.242000000002
z,25086.731,25086.814
z,25158.857999999997,25158.918999999998
z,25159.118,25159.185
z,25160.408,25160.443
z,25172.285,25172.363999999998
z,25172.562,25172.615
z,25172.907000000003,25172.985
z,25179.205,25179.257999999998
z,25193.068,25193.116
z,25193.334,25193.403
z,25193.702999999998,25193.757999999998
z,25193.962000000003,25194.033
z,25194.708,25194.783
z,25210.202,25210.264
z,25210.582000000002,25210.624
z,25212.357000000004,25212.407000000003
z,25232.569,25232.6
z,25233.891,25233.924
z,25290.427000000003,25290.47
z,25290.641,25290.706000000002
z,25291.296000000002,25291.339
z,25293.971,25294.012000000002
z,25303.725,25303.803
z,25304.471,25304.55
z,25305.332000000002,25305.394
i,25468.09157150359,25468.12518971314
i,25468.198484030057,25468.228291923693
i,25468.32690908299,25468.380777923525
i,25468.498397293377,25468.52566006406
i,25468.6496330123,25468.6696330123
i,25468.747684030062,25468.78382157277
i,25468.876126942454,25468.912254906107
a,25468.977000000003,25469.085
b,25469.17,25469.27
c,25469.304,25469.412999999997
d,25469.488999999998,25469.592
i,25469.633158802084,25469.653158802084
a,25469.712000000003,25469.859
b,25469.925,25469.968999999997
c,25470.049,25470.16
i,25470.50880778433,25470.52880778433
i,25470.620775187846,25470.640775187847
a,25470.696,25470.792
b,25470.885,25470.936
c,25471.01,25471.122000000003
d,25471.205,25471.314
i,25471.348861012637,25471.368861012637
a,25471.444,25471.566000000003
b,25471.646,25471.693
z,25515.262000000002,25515.3
z,25515.476000000002,25515.55
z,25516.03,25516.084
z,25522.957000000002,25523.002999999997
z,25523.95,25523.998
z,25524.568,25524.615
z,25528.307999999997,25528.392000000003
z,25528.488999999998,25528.581000000002
z,25528.722,25528.775
z,25535.569,25535.603
z,25538.086,25538.134
z,25538.827,25538.904
z,25539.592999999997,25539.654
z,25546.964,25547.005
z,25549.351000000002,25549.398999999998
z,25829.036,25829.099
z,25835.549,25835.638
z,25842.602000000003,25842.672000000002
z,25844.208,25844.287999999997
z,25846.164,25846.213
z,25846.974,25847.006
z,25847.356,25847.435
z,25848.167,25848.201
z,25848.521,25848.597999999998
z,25849.536,25849.607999999997
z,25851.945,25852.04
z,25975.234,25975.275
z,26007.641,26007.708
z,26008.479,26008.558999999997
z,26009.532000000003,26009.617000000002
z,26028.486,26028.523999999998
z,26040.356,26040.392000000003
z,26042.521,26042.563
z,26046.511000000002,26046.578999999998
z,26051.48,26051.539
z,26059.265,26059.336
z,26059.665,26059.697999999997
z,26061.457000000002,26061.501
z,26098.681,26098.756
z,26099.245,26099.297000000002
z,26142.615,26142.648999999998
z,26143.032000000003,26143.123
z,26143.38,26143.455
z,26143.607000000004,26143.689
z,26144.691000000003,26144.748
z,26149.571,26149.642000000003
z,26149.873,26149.964
z,26150.067000000003,26150.134
z,26150.5,26150.567000000003
z,26151.327999999998,26151.405
z,26151.613999999998,26151.7
z,26151.871,26151.938
z,26155.897999999997,26155.933999999997
z,26158.655,26158.714
z,26158.946,26158.999
z,26159.127,26159.174
z,26162.727000000003,26162.772999999997
z,26162.961,26163.022999999997
z,26163.661,26163.717999999997
z,26171.827,26171.884
z,26173.34,26173.377
z,26174.036,26174.088
z,26221.802000000003,26221.849
z,26222.585,26222.615
z,26234.873,26234.929
z,26236.217999999997,26236.257999999998
z,26238.069,26238.13
z,26242.901,26242.933999999997
z,26264.668999999998,26264.714
z,26272.816000000003,26272.851000000002
z,26273.618,26273.661
z,26275.648999999998,26275.724
z,26279.845,26279.884
z,26280.047000000002,26280.077
z,26280.592999999997,26280.629
z,26280.751,26280.789
z,26280.968999999997,26281.037999999997
z,26281.099,26281.135
z,26281.873,26281.951
z,26282.167,26282.208
z,26283.825,26283.891
z,26284.377,26284.412999999997
z,26295.615,26295.68
z,26308.256,26308.311
z,26345.77,26345.834
z,26377.487,26377.57
z,26378.436,26378.467
